,neg,neu,pos,compound,place_id
9956,0.0,0.508,0.492,0.9117,ChIJ726d1821f68b9ba2e2f6
9957,0.0,0.522,0.478,0.8977,ChIJ726d1821f68b9ba2e2f6
9958,0.0,0.492,0.508,0.9476,ChIJ726d1821f68b9ba2e2f6
9959,0.0,0.692,0.308,0.8402,ChIJ726d1821f68b9ba2e2f6
9960,0.0,0.664,0.336,0.8221,ChIJ726d1821f68b9ba2e2f6
9961,0.0,0.72,0.28,0.8126,ChIJ726d1821f68b9ba2e2f6
9962,0.0,0.556,0.444,0.9184,ChIJ726d1821f68b9ba2e2f6
9963,0.0,0.829,0.171,0.5093,ChIJ726d1821f68b9ba2e2f6
9964,0.0,0.601,0.399,0.8519,ChIJ726d1821f68b9ba2e2f6
9965,0.0,0.599,0.401,0.8932,ChIJ726d1821f68b9ba2e2f6
9966,0.0,0.614,0.386,0.8313,ChIJ726d1821f68b9ba2e2f6
9967,0.0,0.514,0.486,0.9059,ChIJ726d1821f68b9ba2e2f6
9968,0.0,0.675,0.325,0.8271,ChIJ726d1821f68b9ba2e2f6
9969,0.0,0.678,0.322,0.8439,ChIJ726d1821f68b9ba2e2f6
9970,0.0,0.672,0.328,0.8313,ChIJ726d1821f68b9ba2e2f6
9971,0.124,0.702,0.174,0.296,ChIJ726d1821f68b9ba2e2f6
9972,0.381,0.619,0.0,-0.8238,ChIJ726d1821f68b9ba2e2f6
9973,0.0,0.687,0.313,0.807,ChIJ726d1821f68b9ba2e2f6
9974,0.0,0.455,0.545,0.937,ChIJ726d1821f68b9ba2e2f6
9975,0.0,0.491,0.509,0.9381,ChIJ726d1821f68b9ba2e2f6
9976,0.0,0.523,0.477,0.915,ChIJ726d1821f68b9ba2e2f6
9977,0.0,0.673,0.327,0.807,ChIJ726d1821f68b9ba2e2f6
9978,0.0,0.694,0.306,0.8176,ChIJ726d1821f68b9ba2e2f6
9979,0.0,0.741,0.259,0.743,ChIJ726d1821f68b9ba2e2f6
9980,0.0,0.584,0.416,0.8934,ChIJ726d1821f68b9ba2e2f6
9981,0.0,0.681,0.319,0.8176,ChIJ726d1821f68b9ba2e2f6
9982,0.0,0.495,0.505,0.9228,ChIJ726d1821f68b9ba2e2f6
9983,0.073,0.573,0.354,0.6597,ChIJ726d1821f68b9ba2e2f6
9984,0.0,0.674,0.326,0.6996,ChIJ726d1821f68b9ba2e2f6
9985,0.0,0.544,0.456,0.9144,ChIJ726d1821f68b9ba2e2f6
9986,0.0,0.441,0.559,0.9136,ChIJ726d1821f68b9ba2e2f6
9987,0.0,0.437,0.563,0.9169,ChIJ726d1821f68b9ba2e2f6
9988,0.0,0.57,0.43,0.807,ChIJ726d1821f68b9ba2e2f6
9989,0.0,0.691,0.309,0.7402,ChIJ726d1821f68b9ba2e2f6
9990,0.0,0.545,0.455,0.875,ChIJ726d1821f68b9ba2e2f6
9991,0.0,0.512,0.488,0.9359,ChIJ726d1821f68b9ba2e2f6
9992,0.0,0.476,0.524,0.9468,ChIJ726d1821f68b9ba2e2f6
9993,0.0,0.819,0.181,0.6369,ChIJ726d1821f68b9ba2e2f6
9994,0.0,0.53,0.47,0.9441,ChIJ726d1821f68b9ba2e2f6
9995,0.0,0.701,0.299,0.7152,ChIJ726d1821f68b9ba2e2f6
9996,0.0,0.49,0.51,0.9674,ChIJ726d1821f68b9ba2e2f6
9997,0.0,0.84,0.16,0.431,ChIJ726d1821f68b9ba2e2f6
9998,0.0,0.823,0.177,0.6249,ChIJ726d1821f68b9ba2e2f6
9999,0.0,0.701,0.299,0.8258,ChIJ726d1821f68b9ba2e2f6
10000,0.0,0.474,0.526,0.9633,ChIJ726d1821f68b9ba2e2f6
10001,0.0,0.474,0.526,0.9042,ChIJ726d1821f68b9ba2e2f6
10002,0.0,0.523,0.477,0.9286,ChIJ726d1821f68b9ba2e2f6
10003,0.0,0.582,0.418,0.9098,ChIJ2101a9ac5a5ff7568372
10004,0.0,0.45,0.55,0.9401,ChIJ2101a9ac5a5ff7568372
10005,0.254,0.746,0.0,-0.5812,ChIJ2101a9ac5a5ff7568372
10006,0.0,0.683,0.317,0.836,ChIJ2101a9ac5a5ff7568372
10007,0.0,0.53,0.47,0.9441,ChIJ2101a9ac5a5ff7568372
10008,0.142,0.737,0.121,-0.1032,ChIJ2101a9ac5a5ff7568372
10009,0.0,1.0,0.0,0.0,ChIJ2101a9ac5a5ff7568372
10010,0.11,0.705,0.185,0.4019,ChIJ2101a9ac5a5ff7568372
10011,0.098,0.494,0.408,0.7107,ChIJ2101a9ac5a5ff7568372
10012,0.379,0.621,0.0,-0.7269,ChIJ2101a9ac5a5ff7568372
10013,0.0,0.585,0.415,0.9069,ChIJ2101a9ac5a5ff7568372
10014,0.0,0.674,0.326,0.6996,ChIJ2101a9ac5a5ff7568372
10015,0.0,0.441,0.559,0.9449,ChIJ2101a9ac5a5ff7568372
10016,0.0,0.696,0.304,0.7906,ChIJ2101a9ac5a5ff7568372
10017,0.0,0.539,0.461,0.8997,ChIJ2101a9ac5a5ff7568372
10018,0.0,0.531,0.469,0.9078,ChIJ2101a9ac5a5ff7568372
10019,0.0,0.691,0.309,0.7712,ChIJ2101a9ac5a5ff7568372
10020,0.0,0.51,0.49,0.9098,ChIJ2101a9ac5a5ff7568372
10021,0.0,0.455,0.545,0.937,ChIJ2101a9ac5a5ff7568372
10022,0.381,0.619,0.0,-0.8238,ChIJ2101a9ac5a5ff7568372
10023,0.0,0.52,0.48,0.8997,ChIJ2101a9ac5a5ff7568372
10024,0.098,0.494,0.408,0.7107,ChIJ2101a9ac5a5ff7568372
10025,0.0,0.49,0.51,0.9392,ChIJ2101a9ac5a5ff7568372
10026,0.22,0.78,0.0,-0.4767,ChIJ2101a9ac5a5ff7568372
10027,0.384,0.616,0.0,-0.8276,ChIJ2101a9ac5a5ff7568372
10028,0.161,0.649,0.19,-0.1078,ChIJ2101a9ac5a5ff7568372
10029,0.0,1.0,0.0,0.0,ChIJ2101a9ac5a5ff7568372
10030,0.0,0.806,0.194,0.6249,ChIJ2101a9ac5a5ff7568372
10031,0.254,0.746,0.0,-0.5812,ChIJ2101a9ac5a5ff7568372
10032,0.205,0.795,0.0,-0.4767,ChIJ2101a9ac5a5ff7568372
10033,0.384,0.616,0.0,-0.8276,ChIJ2101a9ac5a5ff7568372
10034,0.0,0.725,0.275,0.6486,ChIJ2101a9ac5a5ff7568372
10035,0.0,0.51,0.49,0.91,ChIJ2101a9ac5a5ff7568372
10036,0.39,0.61,0.0,-0.7506,ChIJ2101a9ac5a5ff7568372
10037,0.0,0.843,0.157,0.4215,ChIJ2101a9ac5a5ff7568372
10038,0.0,0.531,0.469,0.9078,ChIJ2101a9ac5a5ff7568372
10039,0.0,0.577,0.423,0.9142,ChIJ2101a9ac5a5ff7568372
10040,0.268,0.732,0.0,-0.5812,ChIJ2101a9ac5a5ff7568372
10041,0.0,0.823,0.177,0.6249,ChIJ2101a9ac5a5ff7568372
10042,0.0,0.591,0.409,0.8858,ChIJ2101a9ac5a5ff7568372
10043,0.0,0.461,0.539,0.9449,ChIJ2101a9ac5a5ff7568372
10044,0.0,0.888,0.112,0.2263,ChIJ2101a9ac5a5ff7568372
10045,0.0,0.661,0.339,0.8478,ChIJ2101a9ac5a5ff7568372
10046,0.0,0.468,0.532,0.9411,ChIJ2101a9ac5a5ff7568372
10047,0.0,0.856,0.144,0.2942,ChIJ2101a9ac5a5ff7568372
10048,0.167,0.456,0.377,0.6202,ChIJ2101a9ac5a5ff7568372
10049,0.133,0.687,0.18,0.2732,ChIJ2101a9ac5a5ff7568372
10050,0.22,0.78,0.0,-0.4767,ChIJ2101a9ac5a5ff7568372
10051,0.0,0.634,0.366,0.8439,ChIJ2101a9ac5a5ff7568372
10052,0.205,0.795,0.0,-0.4767,ChIJ2101a9ac5a5ff7568372
10053,0.0,0.657,0.343,0.807,ChIJ2101a9ac5a5ff7568372
10054,0.0,0.467,0.533,0.9285,ChIJ2101a9ac5a5ff7568372
10055,0.0,0.584,0.416,0.908,ChIJ2101a9ac5a5ff7568372
10056,0.0,0.785,0.215,0.6249,ChIJ2101a9ac5a5ff7568372
10057,0.098,0.494,0.408,0.7107,ChIJ2101a9ac5a5ff7568372
10058,0.0,0.458,0.542,0.9347,ChIJ2101a9ac5a5ff7568372
10059,0.0,0.689,0.311,0.8258,ChIJ2101a9ac5a5ff7568372
10060,0.0,0.558,0.442,0.8588,ChIJ2101a9ac5a5ff7568372
10061,0.0,0.727,0.273,0.6444,ChIJ2101a9ac5a5ff7568372
10062,0.0,0.667,0.333,0.8398,ChIJ2101a9ac5a5ff7568372
10063,0.0,0.469,0.531,0.9698,ChIJ2101a9ac5a5ff7568372
10064,0.0,0.795,0.205,0.6588,ChIJ2101a9ac5a5ff7568372
10065,0.073,0.576,0.351,0.6486,ChIJ2101a9ac5a5ff7568372
10066,0.072,0.748,0.18,0.3551,ChIJ2101a9ac5a5ff7568372
10067,0.0,1.0,0.0,0.0,ChIJ2101a9ac5a5ff7568372
10068,0.0,0.545,0.455,0.875,ChIJ2101a9ac5a5ff7568372
10069,0.268,0.732,0.0,-0.5812,ChIJ2101a9ac5a5ff7568372
10070,0.393,0.607,0.0,-0.7761,ChIJ2101a9ac5a5ff7568372
10071,0.381,0.619,0.0,-0.8238,ChIJ2101a9ac5a5ff7568372
10072,0.0,0.573,0.427,0.9042,ChIJ2101a9ac5a5ff7568372
10073,0.0,0.56,0.44,0.9151,ChIJ2101a9ac5a5ff7568372
10074,0.131,0.697,0.172,0.25,ChIJ2101a9ac5a5ff7568372
10075,0.0,0.795,0.205,0.6588,ChIJ2101a9ac5a5ff7568372
10076,0.0,0.796,0.204,0.6557,ChIJ2101a9ac5a5ff7568372
10077,0.0,0.446,0.554,0.9421,ChIJ2101a9ac5a5ff7568372
10078,0.0,0.415,0.585,0.9508,ChIJ2101a9ac5a5ff7568372
10079,0.314,0.515,0.17,-0.4215,ChIJ2101a9ac5a5ff7568372
10080,0.0,0.687,0.313,0.807,ChIJ2101a9ac5a5ff7568372
10081,0.0,0.44,0.56,0.9458,ChIJ2101a9ac5a5ff7568372
10082,0.062,0.489,0.449,0.8271,ChIJ2101a9ac5a5ff7568372
10083,0.0,0.485,0.515,0.9421,ChIJ2101a9ac5a5ff7568372
10084,0.0,0.683,0.317,0.836,ChIJ2101a9ac5a5ff7568372
10085,0.0,0.706,0.294,0.8176,ChIJ2101a9ac5a5ff7568372
10086,0.0,0.695,0.305,0.5719,ChIJ2101a9ac5a5ff7568372
10087,0.0,0.698,0.302,0.8316,ChIJ2101a9ac5a5ff7568372
10088,0.077,0.656,0.268,0.5423,ChIJ2101a9ac5a5ff7568372
10089,0.0,0.476,0.524,0.9358,ChIJ2101a9ac5a5ff7568372
10090,0.0,0.706,0.294,0.8176,ChIJ2101a9ac5a5ff7568372
10091,0.0,0.589,0.411,0.8678,ChIJ2101a9ac5a5ff7568372
10092,0.0,0.582,0.418,0.8955,ChIJ2101a9ac5a5ff7568372
10093,0.377,0.623,0.0,-0.7404,ChIJ2101a9ac5a5ff7568372
10094,0.0,0.811,0.189,0.6369,ChIJ2101a9ac5a5ff7568372
10095,0.0,0.599,0.401,0.9081,ChIJ2101a9ac5a5ff7568372
10096,0.0,0.491,0.509,0.8858,ChIJ2101a9ac5a5ff7568372
10097,0.0,0.888,0.112,0.2263,ChIJ2101a9ac5a5ff7568372
10098,0.0,0.502,0.498,0.9167,ChIJ2101a9ac5a5ff7568372
10099,0.0,0.795,0.205,0.6588,ChIJ2101a9ac5a5ff7568372
10100,0.0,0.802,0.198,0.6369,ChIJ2101a9ac5a5ff7568372
10101,0.0,0.83,0.17,0.6249,ChIJ2101a9ac5a5ff7568372
10102,0.14,0.681,0.179,0.2263,ChIJ2101a9ac5a5ff7568372
10103,0.0,0.535,0.465,0.883,ChIJ2101a9ac5a5ff7568372
10104,0.0,0.84,0.16,0.431,ChIJ2101a9ac5a5ff7568372
10105,0.0,0.706,0.294,0.836,ChIJ2101a9ac5a5ff7568372
10106,0.0,0.568,0.432,0.9215,ChIJ2101a9ac5a5ff7568372
10107,0.0,0.584,0.416,0.8934,ChIJ2101a9ac5a5ff7568372
10108,0.0,0.819,0.181,0.6369,ChIJ2101a9ac5a5ff7568372
10109,0.0,0.52,0.48,0.9001,ChIJ2101a9ac5a5ff7568372
10110,0.0,0.572,0.428,0.9183,ChIJ2101a9ac5a5ff7568372
10111,0.0,0.634,0.366,0.8689,ChIJ2101a9ac5a5ff7568372
10112,0.0,0.833,0.167,0.296,ChIJ2101a9ac5a5ff7568372
10113,0.0,0.445,0.555,0.9769,ChIJ2101a9ac5a5ff7568372
10114,0.0,0.629,0.371,0.891,ChIJ2101a9ac5a5ff7568372
10115,0.0,0.629,0.371,0.7263,ChIJ2101a9ac5a5ff7568372
10116,0.0,0.582,0.418,0.8953,ChIJ2101a9ac5a5ff7568372
10117,0.0,0.569,0.431,0.9078,ChIJ2101a9ac5a5ff7568372
10118,0.0,0.602,0.398,0.891,ChIJ2101a9ac5a5ff7568372
10119,0.0,0.84,0.16,0.431,ChIJ2101a9ac5a5ff7568372
10120,0.0,0.57,0.43,0.807,ChIJ2101a9ac5a5ff7568372
10121,0.0,0.651,0.349,0.8442,ChIJ2101a9ac5a5ff7568372
10122,0.11,0.705,0.185,0.4019,ChIJ2101a9ac5a5ff7568372
10123,0.188,0.701,0.111,-0.3226,ChIJ2101a9ac5a5ff7568372
10124,0.0,0.667,0.333,0.8398,ChIJ2101a9ac5a5ff7568372
10125,0.0,0.802,0.198,0.6369,ChIJ2101a9ac5a5ff7568372
10126,0.0,0.421,0.579,0.9477,ChIJ2101a9ac5a5ff7568372
10127,0.0,0.802,0.198,0.6369,ChIJ2101a9ac5a5ff7568372
10128,0.0,0.592,0.408,0.9142,ChIJ2101a9ac5a5ff7568372
10129,0.0,0.856,0.144,0.3291,ChIJ2101a9ac5a5ff7568372
10130,0.365,0.635,0.0,-0.8238,ChIJ2101a9ac5a5ff7568372
10131,0.0,0.795,0.205,0.6588,ChIJ2101a9ac5a5ff7568372
10132,0.0,0.683,0.317,0.836,ChIJ2101a9ac5a5ff7568372
10133,0.0,0.628,0.372,0.8588,ChIJ2101a9ac5a5ff7568372
10134,0.0,0.588,0.412,0.8122,ChIJ2101a9ac5a5ff7568372
10135,0.0,0.689,0.311,0.8258,ChIJ2101a9ac5a5ff7568372
10136,0.0,0.55,0.45,0.8398,ChIJ2101a9ac5a5ff7568372
10137,0.0,0.711,0.289,0.8074,ChIJ2101a9ac5a5ff7568372
10138,0.0,0.579,0.421,0.8805,ChIJ2101a9ac5a5ff7568372
10139,0.0,0.661,0.339,0.8478,ChIJ2101a9ac5a5ff7568372
10140,0.0,0.582,0.418,0.8953,ChIJ2101a9ac5a5ff7568372
10141,0.0,0.596,0.404,0.8964,ChIJ2101a9ac5a5ff7568372
10142,0.0,0.802,0.198,0.6369,ChIJ2101a9ac5a5ff7568372
10143,0.0,0.377,0.623,0.9628,ChIJ2101a9ac5a5ff7568372
10144,0.0,0.59,0.41,0.9153,ChIJ2101a9ac5a5ff7568372
10145,0.0,0.731,0.269,0.631,ChIJ2101a9ac5a5ff7568372
10146,0.0,0.881,0.119,0.2263,ChIJ2101a9ac5a5ff7568372
10147,0.0,0.582,0.418,0.9098,ChIJ2101a9ac5a5ff7568372
10148,0.486,0.514,0.0,-0.9063,ChIJ2101a9ac5a5ff7568372
10149,0.0,0.59,0.41,0.9029,ChIJ2101a9ac5a5ff7568372
10150,0.22,0.78,0.0,-0.4767,ChIJ2101a9ac5a5ff7568372
10151,0.0,0.634,0.366,0.8439,ChIJ2101a9ac5a5ff7568372
10152,0.0,0.552,0.448,0.9215,ChIJ2101a9ac5a5ff7568372
10153,0.0,0.678,0.322,0.7693,ChIJ2101a9ac5a5ff7568372
10154,0.074,0.73,0.196,0.3962,ChIJ2101a9ac5a5ff7568372
10155,0.0,0.698,0.302,0.7574,ChIJ2101a9ac5a5ff7568372
10156,0.0,0.48,0.52,0.9606,ChIJ2101a9ac5a5ff7568372
10157,0.0,0.495,0.505,0.9459,ChIJ2101a9ac5a5ff7568372
10158,0.402,0.598,0.0,-0.7944,ChIJ2101a9ac5a5ff7568372
10159,0.0,0.802,0.198,0.6369,ChIJ2101a9ac5a5ff7568372
10160,0.0,0.702,0.298,0.7783,ChIJ2101a9ac5a5ff7568372
10161,0.0,0.692,0.308,0.6996,ChIJ2101a9ac5a5ff7568372
10162,0.0,0.55,0.45,0.9229,ChIJ2101a9ac5a5ff7568372
10163,0.0,0.604,0.396,0.9029,ChIJ2101a9ac5a5ff7568372
10164,0.133,0.687,0.18,0.2732,ChIJ2101a9ac5a5ff7568372
10165,0.0,0.741,0.259,0.743,ChIJ2101a9ac5a5ff7568372
10166,0.0,0.424,0.576,0.9274,ChIJ2101a9ac5a5ff7568372
10167,0.0,0.577,0.423,0.9001,ChIJ2101a9ac5a5ff7568372
10168,0.0,0.585,0.415,0.9069,ChIJ2101a9ac5a5ff7568372
10169,0.0,0.568,0.432,0.908,ChIJ2101a9ac5a5ff7568372
10170,0.0,0.806,0.194,0.6249,ChIJ2101a9ac5a5ff7568372
10171,0.0,0.717,0.283,0.743,ChIJ2101a9ac5a5ff7568372
10172,0.0,0.584,0.416,0.8932,ChIJ2101a9ac5a5ff7568372
10173,0.0,0.621,0.379,0.8858,ChIJ2101a9ac5a5ff7568372
10174,0.0,0.507,0.493,0.9273,ChIJ2101a9ac5a5ff7568372
10175,0.0,0.717,0.283,0.7964,ChIJ2101a9ac5a5ff7568372
10176,0.0,0.725,0.275,0.6486,ChIJ2101a9ac5a5ff7568372
10177,0.0,0.83,0.17,0.6249,ChIJ2101a9ac5a5ff7568372
10178,0.0,0.498,0.502,0.9201,ChIJ2101a9ac5a5ff7568372
10179,0.0,0.84,0.16,0.431,ChIJ2101a9ac5a5ff7568372
10180,0.097,0.489,0.414,0.728,ChIJ2101a9ac5a5ff7568372
10181,0.0,0.568,0.432,0.945,ChIJ2101a9ac5a5ff7568372
10182,0.0,0.651,0.349,0.862,ChIJ2101a9ac5a5ff7568372
10183,0.0,0.595,0.405,0.8977,ChIJ2101a9ac5a5ff7568372
10184,0.0,0.524,0.476,0.875,ChIJ2101a9ac5a5ff7568372
10185,0.0,0.856,0.144,0.2942,ChIJ2101a9ac5a5ff7568372
10186,0.35,0.65,0.0,-0.8238,ChIJ2101a9ac5a5ff7568372
10187,0.135,0.694,0.171,0.2263,ChIJ2101a9ac5a5ff7568372
10188,0.0,0.504,0.496,0.915,ChIJ2101a9ac5a5ff7568372
10189,0.0,0.615,0.385,0.875,ChIJ2101a9ac5a5ff7568372
10190,0.0,0.708,0.292,0.7644,ChIJ2101a9ac5a5ff7568372
10191,0.0,0.804,0.196,0.6588,ChIJ2101a9ac5a5ff7568372
10192,0.0,0.651,0.349,0.8622,ChIJ2101a9ac5a5ff7568372
10193,0.365,0.635,0.0,-0.8238,ChIJ2101a9ac5a5ff7568372
10194,0.0,0.647,0.353,0.8479,ChIJ2101a9ac5a5ff7568372
10195,0.384,0.616,0.0,-0.8276,ChIJ2101a9ac5a5ff7568372
10196,0.072,0.746,0.182,0.3655,ChIJ2101a9ac5a5ff7568372
10197,0.098,0.494,0.408,0.7107,ChIJ2101a9ac5a5ff7568372
10198,0.0,0.661,0.339,0.8478,ChIJ2101a9ac5a5ff7568372
10199,0.0,0.679,0.321,0.796,ChIJ2101a9ac5a5ff7568372
10200,0.0,0.601,0.399,0.8519,ChIJ2101a9ac5a5ff7568372
10201,0.0,0.83,0.17,0.6249,ChIJ2101a9ac5a5ff7568372
10202,0.0,0.593,0.407,0.8832,ChIJ2101a9ac5a5ff7568372
10203,0.0,0.434,0.566,0.9726,ChIJ2101a9ac5a5ff7568372
10204,0.0,0.59,0.41,0.9259,ChIJ2101a9ac5a5ff7568372
10205,0.0,0.531,0.469,0.8885,ChIJ2101a9ac5a5ff7568372
10206,0.0,0.635,0.365,0.7935,ChIJ2101a9ac5a5ff7568372
10207,0.0,0.424,0.576,0.9274,ChIJ2101a9ac5a5ff7568372
10208,0.0,0.579,0.421,0.8979,ChIJ2101a9ac5a5ff7568372
10209,0.0,0.59,0.41,0.9029,ChIJ2101a9ac5a5ff7568372
10210,0.381,0.619,0.0,-0.8238,ChIJ2101a9ac5a5ff7568372
10211,0.0,0.56,0.44,0.9151,ChIJ2101a9ac5a5ff7568372
10212,0.0,0.57,0.43,0.807,ChIJ2101a9ac5a5ff7568372
10213,0.0,0.394,0.606,0.9611,ChIJ2101a9ac5a5ff7568372
10214,0.484,0.516,0.0,-0.9043,ChIJ2101a9ac5a5ff7568372
10215,0.178,0.717,0.105,-0.3226,ChIJ2101a9ac5a5ff7568372
10216,0.0,0.542,0.458,0.945,ChIJ2101a9ac5a5ff7568372
10217,0.0,0.497,0.503,0.945,ChIJ2101a9ac5a5ff7568372
10218,0.0,0.717,0.283,0.743,ChIJ2101a9ac5a5ff7568372
10219,0.0,0.685,0.315,0.8316,ChIJ2101a9ac5a5ff7568372
10220,0.073,0.576,0.351,0.6486,ChIJ2101a9ac5a5ff7568372
10221,0.0,1.0,0.0,0.0,ChIJ2101a9ac5a5ff7568372
10222,0.365,0.635,0.0,-0.8238,ChIJ2101a9ac5a5ff7568372
10223,0.0,0.695,0.305,0.836,ChIJ2101a9ac5a5ff7568372
10224,0.0,0.603,0.397,0.9259,ChIJ2101a9ac5a5ff7568372
10225,0.0,0.427,0.573,0.9246,ChIJ2101a9ac5a5ff7568372
10226,0.0,0.747,0.253,0.5789,ChIJ2101a9ac5a5ff7568372
10227,0.1,0.55,0.35,0.6665,ChIJ2101a9ac5a5ff7568372
10228,0.0,0.642,0.358,0.8313,ChIJ2101a9ac5a5ff7568372
10229,0.0,0.651,0.349,0.862,ChIJ2101a9ac5a5ff7568372
10230,0.0,0.685,0.315,0.8316,ChIJ2101a9ac5a5ff7568372
10231,0.0,0.785,0.215,0.6249,ChIJ2101a9ac5a5ff7568372
10232,0.096,0.615,0.288,0.7184,ChIJ2101a9ac5a5ff7568372
10233,0.0,0.505,0.495,0.9402,ChIJ2101a9ac5a5ff7568372
10234,0.0,0.725,0.275,0.6486,ChIJ2101a9ac5a5ff7568372
10235,0.0,0.687,0.313,0.8074,ChIJ2101a9ac5a5ff7568372
10236,0.073,0.573,0.354,0.6597,ChIJ2101a9ac5a5ff7568372
10237,0.0,0.601,0.399,0.8918,ChIJ2101a9ac5a5ff7568372
10238,0.381,0.619,0.0,-0.8238,ChIJ2101a9ac5a5ff7568372
10239,0.0,0.598,0.402,0.8777,ChIJ2101a9ac5a5ff7568372
10240,0.0,0.586,0.414,0.9184,ChIJ2101a9ac5a5ff7568372
10241,0.0,0.601,0.399,0.8519,ChIJ2101a9ac5a5ff7568372
10242,0.0,0.691,0.309,0.7402,ChIJ2101a9ac5a5ff7568372
10243,0.0,0.441,0.559,0.9477,ChIJ2101a9ac5a5ff7568372
10244,0.0,0.691,0.309,0.7402,ChIJ2101a9ac5a5ff7568372
10245,0.384,0.616,0.0,-0.8276,ChIJ2101a9ac5a5ff7568372
10246,0.0,0.502,0.498,0.9167,ChIJ2101a9ac5a5ff7568372
10247,0.0,0.881,0.119,0.2263,ChIJ2101a9ac5a5ff7568372
10248,0.469,0.531,0.0,-0.8886,ChIJ2101a9ac5a5ff7568372
10249,0.0,0.83,0.17,0.4728,ChIJ2101a9ac5a5ff7568372
10250,0.0,0.741,0.259,0.5499,ChIJ2101a9ac5a5ff7568372
10251,0.0,0.795,0.205,0.6588,ChIJ2101a9ac5a5ff7568372
10252,0.0,0.514,0.486,0.9348,ChIJ2101a9ac5a5ff7568372
10253,0.0,0.806,0.194,0.6249,ChIJ84cc414bad68ad58c30e
10254,0.377,0.623,0.0,-0.7404,ChIJ84cc414bad68ad58c30e
10255,0.0,0.723,0.277,0.7845,ChIJ84cc414bad68ad58c30e
10256,0.0,0.588,0.412,0.8885,ChIJ84cc414bad68ad58c30e
10257,0.0,0.59,0.41,0.9029,ChIJ84cc414bad68ad58c30e
10258,0.0,0.84,0.16,0.431,ChIJ84cc414bad68ad58c30e
10259,0.0,0.593,0.407,0.8834,ChIJ84cc414bad68ad58c30e
10260,0.0,0.469,0.531,0.9698,ChIJ84cc414bad68ad58c30e
10261,0.0,0.434,0.566,0.96,ChIJ84cc414bad68ad58c30e
10262,0.0,0.441,0.559,0.9136,ChIJ84cc414bad68ad58c30e
10263,0.377,0.623,0.0,-0.7404,ChIJ84cc414bad68ad58c30e
10264,0.0,0.888,0.112,0.2263,ChIJ84cc414bad68ad58c30e
10265,0.0,0.708,0.292,0.6565,ChIJ84cc414bad68ad58c30e
10266,0.0,0.495,0.505,0.9459,ChIJ84cc414bad68ad58c30e
10267,0.0,0.45,0.55,0.9401,ChIJ84cc414bad68ad58c30e
10268,0.0,0.433,0.567,0.9402,ChIJ84cc414bad68ad58c30e
10269,0.0,0.709,0.291,0.8126,ChIJ84cc414bad68ad58c30e
10270,0.0,0.467,0.533,0.9285,ChIJ84cc414bad68ad58c30e
10271,0.0,0.616,0.384,0.891,ChIJ84cc414bad68ad58c30e
10272,0.226,0.617,0.157,-0.1195,ChIJ84cc414bad68ad58c30e
10273,0.0,0.531,0.469,0.9097,ChIJ84cc414bad68ad58c30e
10274,0.464,0.536,0.0,-0.9022,ChIJ84cc414bad68ad58c30e
10275,0.0,0.502,0.498,0.9422,ChIJ84cc414bad68ad58c30e
10276,0.0,0.414,0.586,0.9516,ChIJ84cc414bad68ad58c30e
10277,0.065,0.556,0.38,0.7783,ChIJ84cc414bad68ad58c30e
10278,0.0,0.685,0.315,0.784,ChIJ84cc414bad68ad58c30e
10279,0.0,0.488,0.512,0.9401,ChIJ84cc414bad68ad58c30e
10280,0.0,0.594,0.406,0.8016,ChIJ84cc414bad68ad58c30e
10281,0.0,0.829,0.171,0.5093,ChIJ84cc414bad68ad58c30e
10282,0.0,0.802,0.198,0.6369,ChIJ84cc414bad68ad58c30e
10283,0.0,1.0,0.0,0.0,ChIJ84cc414bad68ad58c30e
10284,0.0,0.598,0.402,0.8779,ChIJ84cc414bad68ad58c30e
10285,0.0,0.715,0.285,0.7177,ChIJ84cc414bad68ad58c30e
10286,0.0,0.691,0.309,0.7402,ChIJ84cc414bad68ad58c30e
10287,0.0,0.441,0.559,0.9136,ChIJ84cc414bad68ad58c30e
10288,0.0,0.571,0.429,0.906,ChIJ84cc414bad68ad58c30e
10289,0.0,0.606,0.394,0.8439,ChIJ84cc414bad68ad58c30e
10290,0.0,0.706,0.294,0.836,ChIJ84cc414bad68ad58c30e
10291,0.0,0.693,0.307,0.7959,ChIJ84cc414bad68ad58c30e
10292,0.0,0.465,0.535,0.9535,ChIJ84cc414bad68ad58c30e
10293,0.0,0.531,0.469,0.9097,ChIJ84cc414bad68ad58c30e
10294,0.0,0.658,0.342,0.8313,ChIJ84cc414bad68ad58c30e
10295,0.333,0.54,0.127,-0.6517,ChIJ84cc414bad68ad58c30e
10296,0.0,0.71,0.29,0.6486,ChIJ84cc414bad68ad58c30e
10297,0.0,0.69,0.31,0.6588,ChIJ84cc414bad68ad58c30e
10298,0.0,0.451,0.549,0.9413,ChIJ84cc414bad68ad58c30e
10299,0.0,0.71,0.29,0.6486,ChIJ84cc414bad68ad58c30e
10300,0.383,0.617,0.0,-0.7351,ChIJ84cc414bad68ad58c30e
10301,0.0,0.789,0.211,0.4497,ChIJ84cc414bad68ad58c30e
10302,0.0,0.475,0.525,0.9476,ChIJ84cc414bad68ad58c30e
10303,0.205,0.795,0.0,-0.4767,ChIJ84cc414bad68ad58c30e
10304,0.0,0.685,0.315,0.784,ChIJ84cc414bad68ad58c30e
10305,0.0,0.616,0.384,0.8748,ChIJ84cc414bad68ad58c30e
